Member_number,Date,productId,items,productName,price,Category
4397,2015-06-27,5,1,rolls/buns,1.2,Bakery & Sweets
3653,2015-10-21,91,1,frozen dessert,2.8,Frozen & Processed Food
2730,2015-11-10,44,2,newspapers,3.2,Specialty & Seasonal
4321,2015-10-27,32,3,red/blush wine,12.2,Beverages
1086,2015-11-17,11,1,butter,3.2,Dairy
1708,2015-12-28,5,2,rolls/buns,1.2,Bakery & Sweets
4293,2015-08-24,5,2,rolls/buns,1.2,Bakery & Sweets
4524,2015-04-22,113,1,spices,1.2,Pantry Staples
3783,2015-03-08,35,1,sugar,1.2,Bakery & Sweets
1460,2015-06-24,34,3,flour,2.1,Pantry Staples
2960,2015-12-19,69,2,domestic eggs,1.25,Fresh Food
3442,2015-10-12,24,1,pastry,3.1,Bakery & Sweets
4059,2015-05-07,74,2,whipped/sour cream,5.5,Dairy
1822,2015-03-03,5,3,rolls/buns,1.2,Bakery & Sweets
1584,2015-07-10,35,1,sugar,1.2,Bakery & Sweets
1624,2015-02-04,123,2,mustard,5.2,Pantry Staples
4877,2015-11-06,25,1,canned beer,1.1,Beverages
1567,2015-04-11,79,3,specialty cheese,12.14,Dairy
2018,2015-01-04,38,3,soda,0.8,Beverages
1182,2015-09-01,128,3,soft cheese,7.2,Dairy
3401,2015-08-02,65,3,candy,3.6,Bakery & Sweets
4547,2015-01-18,136,1,dishes,6.8,Specialty & Seasonal
3547,2015-10-21,131,1,roll products,8.6,Specialty & Seasonal
4831,2015-04-06,28,2,misc. beverages,1.2,Beverages
2851,2015-01-01,12,2,fruit/vegetable juice,2.1,Beverages
3072,2015-02-28,15,1,specialty bar,5.2,Bakery & Sweets
1398,2015-04-15,154,1,cake bar,2.4,Bakery & Sweets
1779,2015-10-28,83,2,white bread,0.3,Bakery & Sweets
1823,2015-11-27,114,1,napkins,21.8,Household & Hygiene
3360,2015-11-14,31,3,curd cheese,9.2,Dairy
1565,2015-10-15,27,3,coffee,8.5,Beverages
4321,2015-05-08,115,3,waffles,2.5,Bakery & Sweets
1293,2015-03-05,124,2,specialty fat,4.5,Pantry Staples
3331,2015-07-25,71,1,shopping bags,5.12,Household & Hygiene
2408,2015-05-19,71,2,shopping bags,5.12,Household & Hygiene
2742,2015-10-10,27,2,coffee,8.5,Beverages
3934,2015-05-01,44,1,newspapers,3.2,Specialty & Seasonal
4742,2015-06-22,96,2,hygiene articles,7.5,Household & Hygiene
4405,2015-07-22,38,3,soda,0.8,Beverages
3229,2015-03-25,70,1,margarine,3.5,Pantry Staples
2817,2015-12-22,111,3,brandy,15.8,Beverages
2741,2015-02-17,38,3,soda,0.8,Beverages
3562,2015-12-30,5,1,rolls/buns,1.2,Bakery & Sweets
4442,2015-06-10,15,3,specialty bar,5.2,Bakery & Sweets
2022,2015-02-05,5,3,rolls/buns,1.2,Bakery & Sweets
4380,2015-11-03,159,3,rice,11.1,Pantry Staples
3687,2015-12-22,5,1,rolls/buns,1.2,Bakery & Sweets
2077,2015-05-07,117,1,rum,5.2,Beverages
3273,2015-03-15,74,1,whipped/sour cream,5.5,Dairy
3736,2015-11-27,34,2,flour,2.1,Pantry Staples
3190,2015-03-28,38,3,soda,0.8,Beverages
3295,2015-07-28,88,2,house keeping products,8.5,Household & Hygiene
3276,2015-06-30,95,2,frozen fish,5.8,Frozen & Processed Food
4405,2015-01-06,96,3,hygiene articles,7.5,Household & Hygiene
4266,2015-07-31,80,1,salty snack,0.5,Snacks
1372,2015-06-25,27,2,coffee,8.5,Beverages
1242,2015-12-13,69,1,domestic eggs,1.25,Fresh Food
4820,2015-05-01,38,1,soda,0.8,Beverages
4702,2015-11-08,132,3,kitchen towels,4.83,Household & Hygiene
3687,2015-07-16,74,2,whipped/sour cream,5.5,Dairy
4115,2015-03-20,70,2,margarine,3.5,Pantry Staples
2236,2015-02-03,36,1,frozen meals,9.7,Frozen & Processed Food
1026,2015-03-15,11,3,butter,3.2,Dairy
2678,2015-03-20,5,2,rolls/buns,1.2,Bakery & Sweets
1934,2015-08-04,35,1,sugar,1.2,Bakery & Sweets
3525,2015-02-14,38,1,soda,0.8,Beverages
1354,2015-11-29,50,1,bottled beer,1.8,Beverages
2782,2015-04-09,15,3,specialty bar,5.2,Bakery & Sweets
4456,2015-05-16,2,3,whole milk,1.8,Dairy
4869,2015-04-03,44,1,newspapers,3.2,Specialty & Seasonal
2454,2015-08-26,5,1,rolls/buns,1.2,Bakery & Sweets
4222,2015-08-20,132,3,kitchen towels,4.83,Household & Hygiene
1358,2015-09-11,74,1,whipped/sour cream,5.5,Dairy
3393,2015-02-15,103,1,semi-finished bread,1.1,Frozen & Processed Food
1615,2015-12-03,101,3,canned fish,2.1,Frozen & Processed Food
4734,2015-07-12,5,1,rolls/buns,1.2,Bakery & Sweets
4946,2015-11-04,131,1,roll products,8.6,Specialty & Seasonal
2419,2015-08-22,12,1,fruit/vegetable juice,2.1,Beverages
4989,2015-06-03,119,3,long life bakery product,9.9,Bakery & Sweets
2961,2015-05-27,144,3,abrasive cleaner,6.38,Household & Hygiene
2707,2015-03-07,115,3,waffles,2.5,Bakery & Sweets
2010,2015-11-06,17,2,bottled water,0.5,Beverages
1502,2015-04-16,25,2,canned beer,1.1,Beverages
2600,2015-04-29,12,2,fruit/vegetable juice,2.1,Beverages
3603,2015-01-30,71,2,shopping bags,5.12,Household & Hygiene
4352,2015-04-14,27,3,coffee,8.5,Beverages
1477,2015-05-16,27,1,coffee,8.5,Beverages
4938,2015-11-24,71,3,shopping bags,5.12,Household & Hygiene
2745,2015-01-27,92,2,vinegar,1.5,Pantry Staples
2738,2015-11-09,91,3,frozen dessert,2.8,Frozen & Processed Food
4170,2015-01-19,44,1,newspapers,3.2,Specialty & Seasonal
3776,2015-05-17,96,2,hygiene articles,7.5,Household & Hygiene
1062,2015-09-18,71,1,shopping bags,5.12,Household & Hygiene
1546,2015-01-03,32,1,red/blush wine,12.2,Beverages
2020,2015-11-19,96,1,hygiene articles,7.5,Household & Hygiene
2366,2015-01-18,65,2,candy,3.6,Bakery & Sweets
1107,2015-01-03,71,3,shopping bags,5.12,Household & Hygiene
1407,2015-07-29,17,2,bottled water,0.5,Beverages
3718,2015-02-26,5,2,rolls/buns,1.2,Bakery & Sweets
4808,2015-07-26,70,3,margarine,3.5,Pantry Staples
2940,2015-05-21,16,3,butter milk,6.1,Dairy
3048,2015-12-10,96,3,hygiene articles,7.5,Household & Hygiene
3165,2015-06-15,13,3,packaged fruit/vegetables,3.5,Fresh Food
4306,2015-12-28,142,1,seasonal products,5.4,Specialty & Seasonal
4302,2015-11-05,58,2,ice cream,1.8,Frozen & Processed Food
4516,2015-03-29,45,2,curd,9.8,Dairy
3582,2015-03-31,17,2,bottled water,0.5,Beverages
1534,2015-07-10,70,3,margarine,3.5,Pantry Staples
1844,2015-07-24,109,2,canned fruit,4.96,Frozen & Processed Food
1218,2015-07-05,11,1,butter,3.2,Dairy
4482,2015-11-30,75,2,frozen vegetables,2.5,Frozen & Processed Food
2574,2015-12-11,96,2,hygiene articles,7.5,Household & Hygiene
2767,2015-01-27,119,1,long life bakery product,9.9,Bakery & Sweets
2794,2015-09-29,74,1,whipped/sour cream,5.5,Dairy
4228,2015-03-26,123,2,mustard,5.2,Pantry Staples
3062,2015-06-08,96,3,hygiene articles,7.5,Household & Hygiene
2365,2015-06-21,59,3,hard cheese,4.5,Dairy
3775,2015-07-07,70,2,margarine,3.5,Pantry Staples
2232,2015-05-06,128,2,soft cheese,7.2,Dairy
4156,2015-08-03,14,2,chocolate,11.5,Bakery & Sweets
3643,2015-09-20,75,2,frozen vegetables,2.5,Frozen & Processed Food
3470,2015-10-04,46,3,pasta,3.1,Pantry Staples
2602,2015-12-11,71,2,shopping bags,5.12,Household & Hygiene
4796,2015-06-10,34,1,flour,2.1,Pantry Staples
3289,2015-08-09,5,3,rolls/buns,1.2,Bakery & Sweets
4470,2015-03-31,89,3,spread cheese,2.5,Dairy
2502,2015-02-07,125,1,instant coffee,4.9,Frozen & Processed Food
2205,2015-03-07,74,2,whipped/sour cream,5.5,Dairy
3201,2015-01-21,97,2,artif. sweetener,2.1,Pantry Staples
2882,2015-06-25,136,2,dishes,6.8,Specialty & Seasonal
2757,2015-12-16,11,2,butter,3.2,Dairy
3679,2015-08-30,71,2,shopping bags,5.12,Household & Hygiene
2380,2015-02-12,69,1,domestic eggs,1.25,Fresh Food
1825,2015-10-06,4,2,other vegetables,0.8,Fresh Food
2868,2015-07-18,18,1,yogurt,2.2,Dairy
2709,2015-08-20,51,1,dessert,1.15,Bakery & Sweets
4585,2015-07-16,49,1,beverages,1.1,Beverages
2634,2015-04-22,44,2,newspapers,3.2,Specialty & Seasonal
4832,2015-12-03,111,2,brandy,15.8,Beverages
2032,2015-07-28,2,3,whole milk,1.8,Dairy
2061,2015-12-27,38,3,soda,0.8,Beverages
2210,2015-01-13,136,1,dishes,6.8,Specialty & Seasonal
2346,2015-08-05,44,3,newspapers,3.2,Specialty & Seasonal
4315,2015-04-26,50,1,bottled beer,1.8,Beverages
4166,2015-07-26,71,3,shopping bags,5.12,Household & Hygiene
3907,2015-10-25,89,2,spread cheese,2.5,Dairy
2706,2015-03-22,47,2,popcorn,2.4,Bakery & Sweets
2855,2015-08-05,28,1,misc. beverages,1.2,Beverages
2074,2015-04-10,77,1,dish cleaner,2.5,Household & Hygiene
2840,2015-05-27,83,2,white bread,0.3,Bakery & Sweets
2247,2015-05-31,25,2,canned beer,1.1,Beverages
4063,2015-07-14,38,2,soda,0.8,Beverages
4780,2015-07-03,71,3,shopping bags,5.12,Household & Hygiene
1081,2015-03-06,24,3,pastry,3.1,Bakery & Sweets
4843,2015-03-02,159,3,rice,11.1,Pantry Staples
3246,2015-08-27,27,3,coffee,8.5,Beverages
4009,2015-07-14,44,1,newspapers,3.2,Specialty & Seasonal
3697,2015-10-03,71,1,shopping bags,5.12,Household & Hygiene
4579,2015-10-29,51,3,dessert,1.15,Bakery & Sweets
3803,2015-10-06,100,1,chewing gum,0.5,Specialty & Seasonal
4108,2015-07-21,27,3,coffee,8.5,Beverages
1664,2015-04-01,99,3,canned vegetables,5.7,Frozen & Processed Food
4179,2015-03-06,24,2,pastry,3.1,Bakery & Sweets
4172,2015-02-18,83,3,white bread,0.3,Bakery & Sweets
2851,2015-02-17,12,1,fruit/vegetable juice,2.1,Beverages
3385,2015-06-22,74,3,whipped/sour cream,5.5,Dairy
1303,2015-09-08,18,2,yogurt,2.2,Dairy
4487,2015-01-22,50,1,bottled beer,1.8,Beverages
2392,2015-03-23,14,2,chocolate,11.5,Bakery & Sweets
4218,2015-10-03,69,3,domestic eggs,1.25,Fresh Food
2891,2015-07-02,60,3,cream cheese,6.3,Dairy
4474,2015-12-10,39,3,detergent,5.5,Household & Hygiene
4437,2015-07-28,11,3,butter,3.2,Dairy
2648,2015-11-08,70,1,margarine,3.5,Pantry Staples
1081,2015-05-03,78,3,baking powder,1.8,Pantry Staples
3071,2015-01-21,5,2,rolls/buns,1.2,Bakery & Sweets
3409,2015-05-20,147,1,cream,5.2,Dairy
2768,2015-01-01,6,1,pot plants,3.5,Household & Hygiene
3424,2015-08-16,16,1,butter milk,6.1,Dairy
4610,2015-04-19,45,2,curd,9.8,Dairy
3090,2015-11-04,80,2,salty snack,0.5,Snacks
4585,2015-05-01,104,2,cat food,11.2,Pet Care
4388,2015-03-20,44,2,newspapers,3.2,Specialty & Seasonal
3751,2015-01-01,136,3,dishes,6.8,Specialty & Seasonal
2650,2015-05-11,69,3,domestic eggs,1.25,Fresh Food
2448,2015-06-08,18,2,yogurt,2.2,Dairy
2652,2015-12-26,65,2,candy,3.6,Bakery & Sweets
1385,2015-11-19,12,3,fruit/vegetable juice,2.1,Beverages
2960,2015-08-31,75,3,frozen vegetables,2.5,Frozen & Processed Food
2736,2015-03-02,2,2,whole milk,1.8,Dairy
1768,2015-04-21,83,1,white bread,0.3,Bakery & Sweets
2002,2015-10-20,49,1,beverages,1.1,Beverages
3046,2015-11-18,28,2,misc. beverages,1.2,Beverages
2284,2015-03-18,5,1,rolls/buns,1.2,Bakery & Sweets
1708,2015-09-18,119,3,long life bakery product,9.9,Bakery & Sweets
1952,2015-11-23,24,1,pastry,3.1,Bakery & Sweets
3497,2015-09-08,62,2,pickled vegetables,2.7,Fresh Food
1479,2015-05-14,116,1,sauces,2.45,Pantry Staples
1237,2015-04-09,35,1,sugar,1.2,Bakery & Sweets
4353,2015-08-24,59,1,hard cheese,4.5,Dairy
3528,2015-08-18,69,3,domestic eggs,1.25,Fresh Food
2092,2015-09-04,20,3,brown bread,0.8,Bakery & Sweets
2514,2015-11-02,45,3,curd,9.8,Dairy
4790,2015-05-16,71,2,shopping bags,5.12,Household & Hygiene
1948,2015-08-25,70,1,margarine,3.5,Pantry Staples
3581,2015-01-16,63,3,liquor (appetizer),11.2,Beverages
4778,2015-03-26,18,3,yogurt,2.2,Dairy
2601,2015-03-26,122,1,soups,4.5,Frozen & Processed Food
4678,2015-03-31,71,2,shopping bags,5.12,Household & Hygiene
3642,2015-02-24,38,1,soda,0.8,Beverages
2957,2015-09-19,11,2,butter,3.2,Dairy
4585,2015-09-28,5,1,rolls/buns,1.2,Bakery & Sweets
3637,2015-07-10,53,3,specialty chocolate,18.8,Bakery & Sweets
1353,2015-02-09,125,3,instant coffee,4.9,Frozen & Processed Food
3257,2015-02-13,69,3,domestic eggs,1.25,Fresh Food
2524,2015-09-10,2,2,whole milk,1.8,Dairy
2035,2015-12-23,115,1,waffles,2.5,Bakery & Sweets
3658,2015-09-26,80,2,salty snack,0.5,Snacks
1901,2015-11-29,44,3,newspapers,3.2,Specialty & Seasonal
3247,2015-01-13,35,2,sugar,1.2,Bakery & Sweets
4308,2015-01-24,80,2,salty snack,0.5,Snacks
1305,2015-05-24,158,2,flower (seeds),6.8,Household & Hygiene
1011,2015-12-09,18,1,yogurt,2.2,Dairy
2234,2015-07-29,24,2,pastry,3.1,Bakery & Sweets
3744,2015-12-08,69,2,domestic eggs,1.25,Fresh Food
2903,2015-08-08,73,2,oil,3.4,Pantry Staples
3036,2015-07-12,25,3,canned beer,1.1,Beverages
2465,2015-12-27,145,3,syrup,4.3,Beverages
1233,2015-03-20,25,1,canned beer,1.1,Beverages
1366,2015-05-29,34,3,flour,2.1,Pantry Staples
3741,2015-08-06,83,1,white bread,0.3,Bakery & Sweets
2230,2015-05-28,34,3,flour,2.1,Pantry Staples
1206,2015-05-15,152,1,softener,11.8,Household & Hygiene
3690,2015-04-24,5,1,rolls/buns,1.2,Bakery & Sweets
3620,2015-06-18,74,1,whipped/sour cream,5.5,Dairy
4759,2015-02-20,70,3,margarine,3.5,Pantry Staples
3543,2015-10-11,35,2,sugar,1.2,Bakery & Sweets
2792,2015-07-29,95,3,frozen fish,5.8,Frozen & Processed Food
1929,2015-07-10,7,2,citrus fruit,1.5,Fresh Food
2433,2015-08-23,83,3,white bread,0.3,Bakery & Sweets
4941,2015-01-15,38,2,soda,0.8,Beverages
3547,2015-10-07,11,3,butter,3.2,Dairy
1290,2015-04-24,104,1,cat food,11.2,Pet Care
4207,2015-08-28,24,1,pastry,3.1,Bakery & Sweets
2107,2015-03-01,38,1,soda,0.8,Beverages
3050,2015-03-11,2,2,whole milk,1.8,Dairy
3814,2015-07-21,71,2,shopping bags,5.12,Household & Hygiene
4875,2015-09-13,75,1,frozen vegetables,2.5,Frozen & Processed Food
3691,2015-08-08,52,2,dog food,12.6,Pet Care
2433,2015-03-14,51,1,dessert,1.15,Bakery & Sweets
4757,2015-01-09,158,3,flower (seeds),6.8,Household & Hygiene
1407,2015-04-29,137,2,male cosmetics,10.6,Personal Care
4718,2015-06-12,70,2,margarine,3.5,Pantry Staples
1240,2015-04-14,78,3,baking powder,1.8,Pantry Staples
1792,2015-08-15,41,2,processed cheese,6.4,Dairy
4486,2015-11-09,66,2,onions,1.3,Fresh Food
1757,2015-06-15,83,2,white bread,0.3,Bakery & Sweets
2186,2015-07-01,35,3,sugar,1.2,Bakery & Sweets
3752,2015-04-15,152,1,softener,11.8,Household & Hygiene
3051,2015-11-29,5,1,rolls/buns,1.2,Bakery & Sweets
3688,2015-10-23,71,3,shopping bags,5.12,Household & Hygiene
4676,2015-01-15,71,3,shopping bags,5.12,Household & Hygiene
2142,2015-06-25,14,3,chocolate,11.5,Bakery & Sweets
4939,2015-06-29,38,1,soda,0.8,Beverages
1806,2015-07-06,11,3,butter,3.2,Dairy
1595,2015-10-05,5,1,rolls/buns,1.2,Bakery & Sweets
2086,2015-03-09,72,3,salt,0.7,Pantry Staples
4251,2015-10-03,122,2,soups,4.5,Frozen & Processed Food
2689,2015-04-30,59,1,hard cheese,4.5,Dairy
2560,2015-11-26,28,1,misc. beverages,1.2,Beverages
2393,2015-04-17,74,3,whipped/sour cream,5.5,Dairy
1669,2015-08-19,71,2,shopping bags,5.12,Household & Hygiene
3500,2015-04-21,69,1,domestic eggs,1.25,Fresh Food
1213,2015-03-03,44,3,newspapers,3.2,Specialty & Seasonal
4598,2015-11-18,96,2,hygiene articles,7.5,Household & Hygiene
1404,2015-05-03,36,1,frozen meals,9.7,Frozen & Processed Food
1693,2014-02-09,5,3,rolls/buns,1.2,Bakery & Sweets
4275,2014-10-30,2,2,whole milk,1.8,Dairy
1969,2014-01-05,12,1,fruit/vegetable juice,2.1,Beverages
3185,2014-06-12,18,1,yogurt,2.2,Dairy
3474,2014-10-29,77,2,dish cleaner,2.5,Household & Hygiene
4828,2014-10-28,60,3,cream cheese,6.3,Dairy
1157,2014-10-04,2,3,whole milk,1.8,Dairy
2692,2014-06-23,24,2,pastry,3.1,Bakery & Sweets
3399,2014-05-25,2,1,whole milk,1.8,Dairy
3792,2014-07-30,74,2,whipped/sour cream,5.5,Dairy
1077,2014-08-30,38,2,soda,0.8,Beverages
2711,2014-10-23,98,2,light bulbs,5.7,Household & Hygiene
2298,2014-10-02,69,1,domestic eggs,1.25,Fresh Food
1991,2014-12-25,12,2,fruit/vegetable juice,2.1,Beverages
3821,2014-03-08,125,2,instant coffee,4.9,Frozen & Processed Food
1591,2014-12-29,73,1,oil,3.4,Pantry Staples
2966,2014-10-08,60,1,cream cheese,6.3,Dairy
3795,2014-02-04,35,2,sugar,1.2,Bakery & Sweets
2970,2014-11-11,100,3,chewing gum,0.5,Specialty & Seasonal
4468,2014-05-02,14,2,chocolate,11.5,Bakery & Sweets
1244,2014-11-25,71,1,shopping bags,5.12,Household & Hygiene
4121,2014-07-25,84,1,female sanitary products,2.5,Personal Care
3424,2014-05-08,36,1,frozen meals,9.7,Frozen & Processed Food
1341,2014-04-21,14,3,chocolate,11.5,Bakery & Sweets
3801,2014-08-25,24,1,pastry,3.1,Bakery & Sweets
2230,2014-07-24,131,3,roll products,8.6,Specialty & Seasonal
2323,2014-12-27,74,1,whipped/sour cream,5.5,Dairy
2907,2014-11-02,35,1,sugar,1.2,Bakery & Sweets
2447,2014-07-26,14,2,chocolate,11.5,Bakery & Sweets
4272,2014-05-15,135,3,meat spreads,7.8,Fresh Food
1433,2014-09-22,20,2,brown bread,0.8,Bakery & Sweets
3846,2014-08-04,90,3,decalcifier,2.8,Household & Hygiene
4694,2014-12-05,5,1,rolls/buns,1.2,Bakery & Sweets
1748,2014-07-27,5,1,rolls/buns,1.2,Bakery & Sweets
4410,2014-11-24,44,3,newspapers,3.2,Specialty & Seasonal
4636,2014-03-26,4,2,other vegetables,0.8,Fresh Food
1867,2014-11-19,39,3,detergent,5.5,Household & Hygiene
4334,2014-03-16,70,3,margarine,3.5,Pantry Staples
1034,2014-02-24,104,3,cat food,11.2,Pet Care
3461,2014-05-19,35,1,sugar,1.2,Bakery & Sweets
2488,2014-08-26,44,3,newspapers,3.2,Specialty & Seasonal
4150,2014-03-24,78,1,baking powder,1.8,Pantry Staples
2412,2014-12-12,114,2,napkins,21.8,Household & Hygiene
3505,2014-07-31,38,1,soda,0.8,Beverages
2718,2014-08-11,70,2,margarine,3.5,Pantry Staples
2564,2014-01-14,119,2,long life bakery product,9.9,Bakery & Sweets
2005,2014-10-18,50,2,bottled beer,1.8,Beverages
3835,2014-02-03,35,1,sugar,1.2,Bakery & Sweets
2402,2014-09-29,24,3,pastry,3.1,Bakery & Sweets
4343,2014-04-26,5,1,rolls/buns,1.2,Bakery & Sweets
2562,2014-04-30,36,2,frozen meals,9.7,Frozen & Processed Food
2753,2014-02-23,35,3,sugar,1.2,Bakery & Sweets
4553,2014-11-04,80,1,salty snack,0.5,Snacks
3760,2014-03-07,75,2,frozen vegetables,2.5,Frozen & Processed Food
3729,2014-12-24,69,2,domestic eggs,1.25,Fresh Food
1674,2014-06-07,70,3,margarine,3.5,Pantry Staples
3817,2014-12-29,138,1,candles,2.7,Household & Hygiene
4933,2014-07-02,83,3,white bread,0.3,Bakery & Sweets
3836,2014-06-14,70,3,margarine,3.5,Pantry Staples
4925,2014-09-26,146,3,ketchup,1.25,Pantry Staples
4886,2014-07-04,71,3,shopping bags,5.12,Household & Hygiene
4504,2014-01-21,20,1,brown bread,0.8,Bakery & Sweets
3830,2014-01-28,5,3,rolls/buns,1.2,Bakery & Sweets
4234,2014-01-22,39,2,detergent,5.5,Household & Hygiene
1727,2014-08-11,20,2,brown bread,0.8,Bakery & Sweets
2511,2014-11-10,17,2,bottled water,0.5,Beverages
4232,2014-07-07,69,3,domestic eggs,1.25,Fresh Food
3081,2014-07-18,20,2,brown bread,0.8,Bakery & Sweets
4906,2014-07-17,115,1,waffles,2.5,Bakery & Sweets
4018,2014-02-28,59,3,hard cheese,4.5,Dairy
2890,2014-02-13,34,3,flour,2.1,Pantry Staples
1822,2014-06-05,38,3,soda,0.8,Beverages
3849,2014-02-18,51,1,dessert,1.15,Bakery & Sweets
3238,2014-07-03,5,3,rolls/buns,1.2,Bakery & Sweets
4458,2014-03-21,38,3,soda,0.8,Beverages
1522,2014-12-24,18,2,yogurt,2.2,Dairy
1419,2014-12-08,114,2,napkins,21.8,Household & Hygiene
4652,2014-08-26,11,3,butter,3.2,Dairy
3896,2014-04-06,69,1,domestic eggs,1.25,Fresh Food
2754,2014-06-04,5,2,rolls/buns,1.2,Bakery & Sweets
2068,2014-07-21,116,3,sauces,2.45,Pantry Staples
2522,2014-07-17,37,2,herbs,6.5,Fresh Food
4434,2014-01-28,20,2,brown bread,0.8,Bakery & Sweets
4896,2014-03-05,121,1,sweet spreads,5.4,Bakery & Sweets
3462,2014-09-21,46,3,pasta,3.1,Pantry Staples
1341,2014-11-08,24,2,pastry,3.1,Bakery & Sweets
4036,2014-06-14,28,3,misc. beverages,1.2,Beverages
1811,2014-11-13,69,1,domestic eggs,1.25,Fresh Food
2247,2014-08-11,27,1,coffee,8.5,Beverages
3727,2014-07-13,119,2,long life bakery product,9.9,Bakery & Sweets
2626,2014-08-09,25,1,canned beer,1.1,Beverages
3225,2014-09-19,114,2,napkins,21.8,Household & Hygiene
1483,2014-01-25,126,3,snack products,0.9,Snacks
2062,2014-08-22,28,2,misc. beverages,1.2,Beverages
3310,2014-09-09,34,2,flour,2.1,Pantry Staples
4500,2014-10-25,62,1,pickled vegetables,2.7,Fresh Food
3643,2014-03-06,70,3,margarine,3.5,Pantry Staples
1887,2014-04-05,5,3,rolls/buns,1.2,Bakery & Sweets
2196,2014-02-12,65,2,candy,3.6,Bakery & Sweets
1791,2014-02-02,18,3,yogurt,2.2,Dairy
1402,2014-10-14,76,3,sliced cheese,4.2,Dairy
2279,2014-01-03,38,2,soda,0.8,Beverages
1650,2014-01-20,46,2,pasta,3.1,Pantry Staples
3776,2014-07-02,53,3,specialty chocolate,18.8,Bakery & Sweets
3753,2014-12-28,64,2,UHT-milk,2.1,Dairy
4868,2014-12-24,38,1,soda,0.8,Beverages
3682,2014-12-24,41,3,processed cheese,6.4,Dairy
2344,2014-11-20,22,2,root vegetables,1.8,Fresh Food
2585,2014-05-17,2,3,whole milk,1.8,Dairy
3839,2014-06-21,18,3,yogurt,2.2,Dairy
4747,2014-05-11,152,1,softener,11.8,Household & Hygiene
3900,2014-06-12,27,1,coffee,8.5,Beverages
1146,2014-02-21,134,3,cereals,4.5,Snacks
4683,2014-07-09,59,1,hard cheese,4.5,Dairy
3775,2014-03-06,51,2,dessert,1.15,Bakery & Sweets
1816,2014-06-20,27,3,coffee,8.5,Beverages
4624,2014-06-12,114,1,napkins,21.8,Household & Hygiene
1108,2014-05-22,40,3,grapes,9.4,Fresh Food
3942,2014-11-05,115,3,waffles,2.5,Bakery & Sweets
3257,2014-09-02,38,2,soda,0.8,Beverages
3329,2014-11-09,36,2,frozen meals,9.7,Frozen & Processed Food
4272,2014-08-14,69,2,domestic eggs,1.25,Fresh Food
4292,2014-05-16,100,1,chewing gum,0.5,Specialty & Seasonal
1694,2014-10-01,119,1,long life bakery product,9.9,Bakery & Sweets
2431,2014-01-17,69,1,domestic eggs,1.25,Fresh Food
1026,2014-03-08,62,2,pickled vegetables,2.7,Fresh Food
3137,2014-02-27,38,3,soda,0.8,Beverages
4153,2014-09-28,60,2,cream cheese,6.3,Dairy
3026,2014-03-30,65,1,candy,3.6,Bakery & Sweets
3106,2014-04-20,82,1,pet care,5.8,Pet Care
1419,2014-03-12,80,1,salty snack,0.5,Snacks
4656,2014-03-02,73,2,oil,3.4,Pantry Staples
3119,2014-10-01,18,1,yogurt,2.2,Dairy
3628,2014-08-01,18,2,yogurt,2.2,Dairy
2236,2014-11-27,65,3,candy,3.6,Bakery & Sweets
1472,2014-02-15,28,2,misc. beverages,1.2,Beverages
4652,2014-09-11,47,1,popcorn,2.4,Bakery & Sweets
3044,2014-09-17,27,3,coffee,8.5,Beverages
4570,2014-04-04,99,1,canned vegetables,5.7,Frozen & Processed Food
2855,2014-06-13,5,3,rolls/buns,1.2,Bakery & Sweets
1344,2014-01-28,145,1,syrup,4.3,Beverages
1586,2014-03-11,59,2,hard cheese,4.5,Dairy
2390,2014-10-22,74,1,whipped/sour cream,5.5,Dairy
1425,2014-06-24,44,2,newspapers,3.2,Specialty & Seasonal
2736,2014-05-13,24,2,pastry,3.1,Bakery & Sweets
1621,2014-02-13,71,3,shopping bags,5.12,Household & Hygiene
2904,2014-09-28,73,2,oil,3.4,Pantry Staples
1285,2014-06-21,71,2,shopping bags,5.12,Household & Hygiene
4251,2014-11-14,56,2,white wine,14.2,Beverages
4314,2014-06-15,100,3,chewing gum,0.5,Specialty & Seasonal
1037,2014-06-06,154,1,cake bar,2.4,Bakery & Sweets
3115,2014-10-29,114,1,napkins,21.8,Household & Hygiene
3550,2014-04-17,12,2,fruit/vegetable juice,2.1,Beverages
1285,2014-05-29,17,2,bottled water,0.5,Beverages
2806,2014-03-13,20,1,brown bread,0.8,Bakery & Sweets
2751,2014-02-08,76,2,sliced cheese,4.2,Dairy
2001,2014-02-05,71,1,shopping bags,5.12,Household & Hygiene
3895,2014-02-17,12,3,fruit/vegetable juice,2.1,Beverages
3527,2014-11-03,65,2,candy,3.6,Bakery & Sweets
3033,2014-02-28,150,2,nut snack,4.9,Snacks
2761,2014-01-31,71,1,shopping bags,5.12,Household & Hygiene
1011,2014-02-15,5,1,rolls/buns,1.2,Bakery & Sweets
3703,2014-04-30,88,3,house keeping products,8.5,Household & Hygiene
3595,2014-01-06,115,2,waffles,2.5,Bakery & Sweets
